f x0 stability
1.757510624854791981e-01 2.632653061224489832e+00 0.000000000000000000e+00
2.329951810515371868e-01 2.632653061224489832e+00 0.000000000000000000e+00
3.088843596477480746e-01 2.632653061224489832e+00 0.000000000000000000e+00
4.094915062380425352e-01 2.632653061224489832e+00 0.000000000000000000e+00
5.428675439323858987e-01 2.632653061224489832e+00 1.000000000000000000e+00
7.196856730011519376e-01 2.632653061224489832e+00 1.000000000000000000e+00
9.540954763499939206e-01 2.632653061224489832e+00 1.000000000000000000e+00
1.264855216855295783e+00 2.632653061224489832e+00 2.000000000000000000e+00
1.676832936811008201e+00 2.632653061224489832e+00 3.000000000000000000e+00
2.222996482526194306e+00 2.632653061224489832e+00 4.000000000000000000e+00
2.947051702551809704e+00 2.632653061224489832e+00 5.000000000000000000e+00
3.906939937054616951e+00 2.632653061224489832e+00 7.000000000000000000e+00
5.179474679231209855e+00 2.632653061224489832e+00 9.000000000000000000e+00
6.866488450043001457e+00 2.632653061224489832e+00 1.300000000000000000e+01
9.102981779915218397e+00 2.632653061224489832e+00 1.700000000000000000e+01
1.206792640639328873e+01 2.632653061224489832e+00 2.300000000000000000e+01
1.599858719606057278e+01 2.632653061224489832e+00 3.100000000000000000e+01
2.120950887920190553e+01 2.632653061224489832e+00 4.100000000000000000e+01
2.811768697974230946e+01 2.632653061224489832e+00 5.600000000000000000e+01
3.727593720314938253e+01 2.632653061224489832e+00 7.400000000000000000e+01
4.941713361323833453e+01 2.632653061224489832e+00 1.000000000000000000e+02
6.551285568595508835e+01 2.632653061224489832e+00 1.360000000000000000e+02
8.685113737513520960e+01 2.632653061224489832e+00 1.870000000000000000e+02
1.151395399326446949e+02 2.632653061224489832e+00 2.730000000000000000e+02
1.526417967175233343e+02 2.632653061224489832e+00 3.990000000000000000e+02
2.023589647725157477e+02 2.632653061224489832e+00 4.450000000000000000e+02
2.682695795279724393e+02 2.632653061224489832e+00 4.670000000000000000e+02
3.556480306223128309e+02 2.632653061224489832e+00 4.790000000000000000e+02
4.714866363457394414e+02 2.632653061224489832e+00 4.860000000000000000e+02
6.250551925273969118e+02 2.632653061224489832e+00 4.900000000000000000e+02
8.286427728546842673e+02 2.632653061224489832e+00 4.920000000000000000e+02
1.098541141987557239e+03 2.632653061224489832e+00 4.940000000000000000e+02
1.456348477501244361e+03 2.632653061224489832e+00 4.940000000000000000e+02
1.930697728883249511e+03 2.632653061224489832e+00 4.950000000000000000e+02
2.559547922699533046e+03 2.632653061224489832e+00 4.950000000000000000e+02
3.393221771895329766e+03 2.632653061224489832e+00 4.950000000000000000e+02
4.498432668969444421e+03 2.632653061224489832e+00 4.950000000000000000e+02
5.963623316594636890e+03 2.632653061224489832e+00 4.950000000000000000e+02
7.906043210907701905e+03 2.632653061224489832e+00 4.950000000000000000e+02
1.048113134154685213e+04 2.632653061224489832e+00 4.950000000000000000e+02
1.389495494373135989e+04 2.632653061224489832e+00 4.950000000000000000e+02
1.842069969326716455e+04 2.632653061224489832e+00 4.950000000000000000e+02
2.442053094548649824e+04 2.632653061224489832e+00 4.950000000000000000e+02
3.237457542817639842e+04 2.632653061224489832e+00 4.950000000000000000e+02
4.291934260128778260e+04 2.632653061224489832e+00 4.950000000000000000e+02
5.689866029018293193e+04 2.632653061224489832e+00 4.950000000000000000e+02
7.543120063354607555e+04 2.632653061224489832e+00 4.950000000000000000e+02
1.000000000000000000e+05 2.632653061224489832e+00 4.950000000000000000e+02
1.000000000000000056e-01 2.714285714285714413e+00 0.000000000000000000e+00
1.325711365590109270e-01 2.714285714285714413e+00 0.000000000000000000e+00
1.757510624854791981e-01 2.714285714285714413e+00 0.000000000000000000e+00
2.329951810515371868e-01 2.714285714285714413e+00 0.000000000000000000e+00
3.088843596477480746e-01 2.714285714285714413e+00 0.000000000000000000e+00
4.094915062380425352e-01 2.714285714285714413e+00 0.000000000000000000e+00
5.428675439323858987e-01 2.714285714285714413e+00 1.000000000000000000e+00
7.196856730011519376e-01 2.714285714285714413e+00 1.000000000000000000e+00
9.540954763499939206e-01 2.714285714285714413e+00 2.000000000000000000e+00
1.264855216855295783e+00 2.714285714285714413e+00 2.000000000000000000e+00
1.676832936811008201e+00 2.714285714285714413e+00 3.000000000000000000e+00
2.222996482526194306e+00 2.714285714285714413e+00 4.000000000000000000e+00
2.947051702551809704e+00 2.714285714285714413e+00 6.000000000000000000e+00
3.906939937054616951e+00 2.714285714285714413e+00 8.000000000000000000e+00
5.179474679231209855e+00 2.714285714285714413e+00 1.100000000000000000e+01
6.866488450043001457e+00 2.714285714285714413e+00 1.500000000000000000e+01
9.102981779915218397e+00 2.714285714285714413e+00 2.000000000000000000e+01
1.206792640639328873e+01 2.714285714285714413e+00 2.600000000000000000e+01
1.599858719606057278e+01 2.714285714285714413e+00 3.500000000000000000e+01
2.120950887920190553e+01 2.714285714285714413e+00 4.700000000000000000e+01
2.811768697974230946e+01 2.714285714285714413e+00 6.400000000000000000e+01
3.727593720314938253e+01 2.714285714285714413e+00 8.500000000000000000e+01
4.941713361323833453e+01 2.714285714285714413e+00 1.150000000000000000e+02
6.551285568595508835e+01 2.714285714285714413e+00 1.570000000000000000e+02
8.685113737513520960e+01 2.714285714285714413e+00 2.190000000000000000e+02
1.151395399326446949e+02 2.714285714285714413e+00 3.510000000000000000e+02
1.526417967175233343e+02 2.714285714285714413e+00 4.290000000000000000e+02
2.023589647725157477e+02 2.714285714285714413e+00 4.640000000000000000e+02
2.682695795279724393e+02 2.714285714285714413e+00 4.810000000000000000e+02
3.556480306223128309e+02 2.714285714285714413e+00 4.910000000000000000e+02
4.714866363457394414e+02 2.714285714285714413e+00 4.970000000000000000e+02
6.250551925273969118e+02 2.714285714285714413e+00 5.000000000000000000e+02
8.286427728546842673e+02 2.714285714285714413e+00 5.020000000000000000e+02
1.098541141987557239e+03 2.714285714285714413e+00 5.030000000000000000e+02
1.456348477501244361e+03 2.714285714285714413e+00 5.040000000000000000e+02
1.930697728883249511e+03 2.714285714285714413e+00 5.040000000000000000e+02
2.559547922699533046e+03 2.714285714285714413e+00 5.040000000000000000e+02
3.393221771895329766e+03 2.714285714285714413e+00 5.040000000000000000e+02
4.498432668969444421e+03 2.714285714285714413e+00 5.050000000000000000e+02
5.963623316594636890e+03 2.714285714285714413e+00 5.050000000000000000e+02
7.906043210907701905e+03 2.714285714285714413e+00 5.050000000000000000e+02
1.048113134154685213e+04 2.714285714285714413e+00 5.050000000000000000e+02
1.389495494373135989e+04 2.714285714285714413e+00 5.050000000000000000e+02
1.842069969326716455e+04 2.714285714285714413e+00 5.050000000000000000e+02
2.442053094548649824e+04 2.714285714285714413e+00 5.050000000000000000e+02
3.237457542817639842e+04 2.714285714285714413e+00 5.050000000000000000e+02
4.291934260128778260e+04 2.714285714285714413e+00 5.050000000000000000e+02
5.689866029018293193e+04 2.714285714285714413e+00 5.050000000000000000e+02
7.543120063354607555e+04 2.714285714285714413e+00 5.050000000000000000e+02
1.000000000000000000e+05 2.714285714285714413e+00 5.050000000000000000e+02
1.000000000000000056e-01 2.795918367346938549e+00 0.000000000000000000e+00
1.325711365590109270e-01 2.795918367346938549e+00 0.000000000000000000e+00
1.757510624854791981e-01 2.795918367346938549e+00 0.000000000000000000e+00
2.329951810515371868e-01 2.795918367346938549e+00 0.000000000000000000e+00
3.088843596477480746e-01 2.795918367346938549e+00 0.000000000000000000e+00
4.094915062380425352e-01 2.795918367346938549e+00 1.000000000000000000e+00
5.428675439323858987e-01 2.795918367346938549e+00 1.000000000000000000e+00
7.196856730011519376e-01 2.795918367346938549e+00 1.000000000000000000e+00
9.540954763499939206e-01 2.795918367346938549e+00 2.000000000000000000e+00
1.264855216855295783e+00 2.795918367346938549e+00 3.000000000000000000e+00
1.676832936811008201e+00 2.795918367346938549e+00 4.000000000000000000e+00
2.222996482526194306e+00 2.795918367346938549e+00 5.000000000000000000e+00
2.947051702551809704e+00 2.795918367346938549e+00 7.000000000000000000e+00
3.906939937054616951e+00 2.795918367346938549e+00 9.000000000000000000e+00
5.179474679231209855e+00 2.795918367346938549e+00 1.200000000000000000e+01
6.866488450043001457e+00 2.795918367346938549e+00 1.700000000000000000e+01
9.102981779915218397e+00 2.795918367346938549e+00 2.200000000000000000e+01
1.206792640639328873e+01 2.795918367346938549e+00 3.000000000000000000e+01
1.599858719606057278e+01 2.795918367346938549e+00 4.000000000000000000e+01
2.120950887920190553e+01 2.795918367346938549e+00 5.400000000000000000e+01
2.811768697974230946e+01 2.795918367346938549e+00 7.200000000000000000e+01
3.727593720314938253e+01 2.795918367346938549e+00 9.700000000000000000e+01
4.941713361323833453e+01 2.795918367346938549e+00 1.320000000000000000e+02
6.551285568595508835e+01 2.795918367346938549e+00 1.810000000000000000e+02
8.685113737513520960e+01 2.795918367346938549e+00 2.590000000000000000e+02
1.151395399326446949e+02 2.795918367346938549e+00 3.980000000000000000e+02
1.526417967175233343e+02 2.795918367346938549e+00 4.530000000000000000e+02
2.023589647725157477e+02 2.795918367346938549e+00 4.800000000000000000e+02
2.682695795279724393e+02 2.795918367346938549e+00 4.940000000000000000e+02
3.556480306223128309e+02 2.795918367346938549e+00 5.030000000000000000e+02
4.714866363457394414e+02 2.795918367346938549e+00 5.070000000000000000e+02
6.250551925273969118e+02 2.795918367346938549e+00 5.090000000000000000e+02
8.286427728546842673e+02 2.795918367346938549e+00 5.110000000000000000e+02
1.098541141987557239e+03 2.795918367346938549e+00 5.130000000000000000e+02
1.456348477501244361e+03 2.795918367346938549e+00 5.140000000000000000e+02
1.930697728883249511e+03 2.795918367346938549e+00 5.140000000000000000e+02
2.559547922699533046e+03 2.795918367346938549e+00 5.140000000000000000e+02
3.393221771895329766e+03 2.795918367346938549e+00 5.140000000000000000e+02
4.498432668969444421e+03 2.795918367346938549e+00 5.140000000000000000e+02
5.963623316594636890e+03 2.795918367346938549e+00 5.140000000000000000e+02
7.906043210907701905e+03 2.795918367346938549e+00 5.140000000000000000e+02
1.048113134154685213e+04 2.795918367346938549e+00 5.140000000000000000e+02
1.389495494373135989e+04 2.795918367346938549e+00 5.140000000000000000e+02
1.842069969326716455e+04 2.795918367346938549e+00 5.140000000000000000e+02
2.442053094548649824e+04 2.795918367346938549e+00 5.130000000000000000e+02
3.237457542817639842e+04 2.795918367346938549e+00 5.130000000000000000e+02
4.291934260128778260e+04 2.795918367346938549e+00 5.130000000000000000e+02
5.689866029018293193e+04 2.795918367346938549e+00 5.130000000000000000e+02
7.543120063354607555e+04 2.795918367346938549e+00 5.130000000000000000e+02
1.000000000000000000e+05 2.795918367346938549e+00 5.130000000000000000e+02
1.000000000000000056e-01 2.877551020408163129e+00 0.000000000000000000e+00
1.325711365590109270e-01 2.877551020408163129e+00 0.000000000000000000e+00
1.757510624854791981e-01 2.877551020408163129e+00 0.000000000000000000e+00
2.329951810515371868e-01 2.877551020408163129e+00 0.000000000000000000e+00
3.088843596477480746e-01 2.877551020408163129e+00 0.000000000000000000e+00
4.094915062380425352e-01 2.877551020408163129e+00 1.000000000000000000e+00
5.428675439323858987e-01 2.877551020408163129e+00 1.000000000000000000e+00
7.196856730011519376e-01 2.877551020408163129e+00 1.000000000000000000e+00
9.540954763499939206e-01 2.877551020408163129e+00 2.000000000000000000e+00
1.264855216855295783e+00 2.877551020408163129e+00 3.000000000000000000e+00
1.676832936811008201e+00 2.877551020408163129e+00 4.000000000000000000e+00
2.222996482526194306e+00 2.877551020408163129e+00 6.000000000000000000e+00
2.947051702551809704e+00 2.877551020408163129e+00 8.000000000000000000e+00
3.906939937054616951e+00 2.877551020408163129e+00 1.000000000000000000e+01
5.179474679231209855e+00 2.877551020408163129e+00 1.400000000000000000e+01
6.866488450043001457e+00 2.877551020408163129e+00 1.900000000000000000e+01
9.102981779915218397e+00 2.877551020408163129e+00 2.500000000000000000e+01
1.206792640639328873e+01 2.877551020408163129e+00 3.400000000000000000e+01
1.599858719606057278e+01 2.877551020408163129e+00 4.600000000000000000e+01
2.120950887920190553e+01 2.877551020408163129e+00 6.100000000000000000e+01
2.811768697974230946e+01 2.877551020408163129e+00 8.200000000000000000e+01
3.727593720314938253e+01 2.877551020408163129e+00 1.110000000000000000e+02
4.941713361323833453e+01 2.877551020408163129e+00 1.500000000000000000e+02
6.551285568595508835e+01 2.877551020408163129e+00 2.080000000000000000e+02
8.685113737513520960e+01 2.877551020408163129e+00 3.150000000000000000e+02
1.151395399326446949e+02 2.877551020408163129e+00 4.320000000000000000e+02
1.526417967175233343e+02 2.877551020408163129e+00 4.740000000000000000e+02
2.023589647725157477e+02 2.877551020408163129e+00 4.950000000000000000e+02
2.682695795279724393e+02 2.877551020408163129e+00 5.070000000000000000e+02
3.556480306223128309e+02 2.877551020408163129e+00 5.130000000000000000e+02
4.714866363457394414e+02 2.877551020408163129e+00 5.170000000000000000e+02
6.250551925273969118e+02 2.877551020408163129e+00 5.190000000000000000e+02
8.286427728546842673e+02 2.877551020408163129e+00 5.200000000000000000e+02
1.098541141987557239e+03 2.877551020408163129e+00 5.210000000000000000e+02
1.456348477501244361e+03 2.877551020408163129e+00 5.220000000000000000e+02
1.930697728883249511e+03 2.877551020408163129e+00 5.210000000000000000e+02
2.559547922699533046e+03 2.877551020408163129e+00 5.210000000000000000e+02
3.393221771895329766e+03 2.877551020408163129e+00 5.210000000000000000e+02
4.498432668969444421e+03 2.877551020408163129e+00 5.210000000000000000e+02
5.963623316594636890e+03 2.877551020408163129e+00 5.210000000000000000e+02
7.906043210907701905e+03 2.877551020408163129e+00 5.210000000000000000e+02
1.048113134154685213e+04 2.877551020408163129e+00 5.210000000000000000e+02
1.389495494373135989e+04 2.877551020408163129e+00 5.210000000000000000e+02
1.842069969326716455e+04 2.877551020408163129e+00 5.210000000000000000e+02
2.442053094548649824e+04 2.877551020408163129e+00 5.210000000000000000e+02
3.237457542817639842e+04 2.877551020408163129e+00 5.210000000000000000e+02
4.291934260128778260e+04 2.877551020408163129e+00 5.210000000000000000e+02
5.689866029018293193e+04 2.877551020408163129e+00 5.210000000000000000e+02
7.543120063354607555e+04 2.877551020408163129e+00 5.210000000000000000e+02
1.000000000000000000e+05 2.877551020408163129e+00 5.210000000000000000e+02
1.000000000000000056e-01 2.959183673469387710e+00 0.000000000000000000e+00
1.325711365590109270e-01 2.959183673469387710e+00 0.000000000000000000e+00
1.757510624854791981e-01 2.959183673469387710e+00 0.000000000000000000e+00
2.329951810515371868e-01 2.959183673469387710e+00 0.000000000000000000e+00
3.088843596477480746e-01 2.959183673469387710e+00 0.000000000000000000e+00
4.094915062380425352e-01 2.959183673469387710e+00 1.000000000000000000e+00
5.428675439323858987e-01 2.959183673469387710e+00 1.000000000000000000e+00
7.196856730011519376e-01 2.959183673469387710e+00 2.000000000000000000e+00
9.540954763499939206e-01 2.959183673469387710e+00 2.000000000000000000e+00
1.264855216855295783e+00 2.959183673469387710e+00 3.000000000000000000e+00
1.676832936811008201e+00 2.959183673469387710e+00 5.000000000000000000e+00
2.222996482526194306e+00 2.959183673469387710e+00 6.000000000000000000e+00
2.947051702551809704e+00 2.959183673469387710e+00 9.000000000000000000e+00
3.906939937054616951e+00 2.959183673469387710e+00 1.200000000000000000e+01
